,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
113,CN7,4G 1M 1M 4096 16,2,4,1259.0,1674.0,1991.0,6455.0,1178.0,1328.0,1284.61,2679.33,2988.66,2990.59,2990.17,2986.49,373.46,373.54,373.5,373.13
114,CN7,4G 1M 1M 4096 16,4,4,1390.0,1750.0,2146.0,5724.0,1108.0,1268.0,1199.29,4956.0,5722.55,5724.26,5722.95,5724.71,714.8,714.88,714.84,714.47
115,CN7,4G 1M 1M 4096 16,8,4,1679.0,7084.0,54788.0,81964.0,570.0,1146.0,806.42,6606.0,8397.08,8396.86,8396.89,8392.16,1048.17,1048.23,1048.21,1047.73
116,CN7,8G 1M 1M 4096 16,1,4,1204.0,1314.0,2026.0,10683.0,1204.0,1410.0,1345.26,1414.0,1993.19,1993.22,1993.5,1990.56,248.98,249.04,249.02,248.76
117,CN7,8G 1M 1M 4096 16,2,4,1259.0,1663.0,1909.0,19858.0,1174.0,1313.0,1281.0,2682.33,3814.71,3815.7,3815.64,3815.85,476.55,476.6,476.59,476.33
118,CN7,8G 1M 1M 4096 16,4,4,1401.0,1767.0,2245.0,39628.0,1034.0,1274.0,1189.86,4919.0,6716.84,6717.4,6717.78,6713.87,838.55,838.6,838.58,838.34
119,CN7,8G 1M 1M 4096 16,8,4,1794.0,14091.0,51643.0,83100.0,501.0,1165.0,723.43,6018.0,9062.09,9063.43,9063.14,9062.16,1131.53,1131.56,1131.54,1131.38
120,CN7,16G 1M 1M 4096 16,1,4,1199.0,1292.0,1849.0,10683.0,1183.0,1442.0,1368.64,1436.0,2289.21,2289.55,2289.74,2288.27,285.96,285.99,285.98,285.81
121,CN7,16G 1M 1M 4096 16,2,4,1254.0,1663.0,1909.0,18219.0,1168.0,1330.0,1283.16,2687.67,4198.22,4196.98,4196.89,4196.01,524.1,524.13,524.11,523.96
122,CN7,16G 1M 1M 4096 16,4,4,1472.0,1838.0,2332.0,33817.0,832.0,1280.0,1145.12,4733.67,7665.01,7665.26,7664.78,7664.18,957.13,957.16,957.15,957.02
123,CN7,16G 1M 1M 4096 16,8,4,1843.0,16341.0,60468.0,93149.0,426.0,1169.0,680.36,5670.0,9778.7,9778.4,9778.32,9777.78,1220.89,1220.91,1220.91,1220.82
124,CN7,32G 1M 1M 4096 16,1,4,1177.0,1259.0,1412.0,10333.0,1245.0,1420.0,1374.95,1442.0,2486.98,2487.12,2487.38,2486.48,310.58,310.6,310.6,310.52
125,CN7,32G 1M 1M 4096 16,2,4,1527.0,2002.0,2540.0,20666.0,784.0,1335.0,1198.31,2504.0,4425.83,4425.31,4425.64,4425.15,552.62,552.62,552.63,552.55
126,CN7,32G 1M 1M 4096 16,4,4,1543.0,1936.0,2507.0,38186.0,833.0,1315.0,1103.79,4585.33,7998.72,7999.49,7999.48,7998.91,998.81,998.83,998.83,998.76
127,CN7,32G 1M 1M 4096 16,8,4,1871.0,16603.0,62128.0,112897.0,330.0,1162.0,662.39,5511.33,9934.9,9933.82,9935.69,9934.18,1240.23,1240.24,1240.25,1240.2
