,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
11,CN7,4G,4,2,812.0,985.0,1188.0,3801.0,1284.0,1450.0,1388.05,5780.67,5805.96,5803.15,5804.94,5806.16,725.11,724.83,724.97,725.17
12,CN7,4G,4,4,834.0,1035.0,1630.0,19312.0,1259.0,1427.0,1361.84,5698.0,5805.01,5803.87,5804.16,5806.32,725.08,724.86,724.96,725.18
13,CN7,4G,4,8,832.0,1019.0,1685.0,3678.0,1285.0,1433.0,1370.83,5711.33,5805.28,5804.03,5804.54,5806.65,725.08,724.84,724.97,725.2
14,CN7,4G,4,16,821.0,979.0,1647.0,2278.0,1263.0,1401.0,1352.58,5676.0,5806.16,5804.75,5805.21,5806.48,725.13,724.89,725.0,725.18
15,CN7,4G,8,1,1204.0,1903.0,2758.0,4385.0,876.0,1272.0,1154.58,9498.67,9663.11,9660.7,9661.57,9663.0,1206.7,1206.46,1206.57,1206.75
16,CN7,4G,8,2,1210.0,1636.0,3130.0,16029.0,890.0,1237.0,1135.92,9306.0,9662.1,9659.94,9661.47,9662.28,1206.69,1206.45,1206.59,1206.72
17,CN7,4G,8,4,1341.0,1625.0,2581.0,25335.0,1032.0,1156.0,1107.84,9185.33,9664.1,9662.6,9662.66,9665.08,1206.72,1206.5,1206.57,1206.74
18,CN7,4G,8,8,1347.0,1641.0,2430.0,23315.0,996.0,1158.0,1100.04,9021.33,9664.0,9662.98,9664.13,9663.36,1206.7,1206.49,1206.61,1206.81
19,CN7,4G,8,16,1341.0,1641.0,2387.0,16330.0,1009.0,1170.0,1104.84,9061.0,9662.94,9660.69,9661.65,9665.22,1206.76,1206.5,1206.62,1206.87
20,CN7,4G,16,1,3971.0,5407.0,10508.0,242571.0,271.0,932.0,475.58,7779.33,10818.99,10817.95,10815.47,10816.95,1350.97,1350.84,1350.63,1350.73
21,CN7,4G,16,2,5538.0,8553.0,15030.0,215308.0,240.0,891.0,466.19,7700.0,10816.35,10815.27,10816.01,10816.43,1350.64,1350.51,1350.59,1350.7
22,CN7,4G,16,4,8072.0,13610.0,23287.0,272630.0,124.0,550.0,303.21,7496.67,10820.64,10819.66,10819.31,10822.29,1351.13,1351.01,1351.07,1351.24
23,CN7,4G,16,8,8050.0,13216.0,22501.0,376789.0,181.0,856.0,446.77,7439.0,10816.89,10815.21,10816.21,10817.36,1350.74,1350.58,1350.67,1350.78
24,CN7,4G,16,16,8050.0,13478.0,22414.0,278222.0,131.0,539.0,299.55,7504.67,11105.84,11103.89,11104.34,11105.83,1386.79,1386.65,1386.7,1386.82
25,CN7,4G,32,1,8717.0,12430.0,28181.0,394963.0,0.0,0.0,0.0,7236.67,12023.37,12021.72,12021.18,12022.7,1501.22,1501.15,1501.12,1501.24
26,CN7,4G,32,2,13829.0,19617.0,61910.0,319117.0,40.0,200.0,72.36,7048.67,11676.48,11673.29,11673.06,11675.33,1457.79,1457.65,1457.67,1457.8
27,CN7,4G,32,4,21190.0,30016.0,59070.0,407896.0,34.0,225.0,70.15,6849.33,11341.5,11339.77,11339.86,11341.1,1416.07,1415.96,1416.0,1416.08
28,CN7,4G,32,8,21190.0,29841.0,46050.0,480947.0,0.0,0.0,0.0,6897.67,11502.36,11499.95,11500.0,11502.84,1436.07,1436.01,1436.03,1436.13
29,CN7,4G,32,16,21015.0,29754.0,53914.0,552949.0,0.0,0.0,0.0,6816.0,11186.84,11179.66,11180.72,11187.04,1396.21,1396.03,1396.08,1396.22
30,CN7,8G,1,1,812.0,1013.0,1161.0,29087.0,1239.0,1450.0,1368.29,1436.0,2659.43,2657.0,227.08,2659.39,332.03,331.84,28.46,332.08
31,CN7,8G,1,2,813.0,1024.0,1177.0,22501.0,1232.0,1472.0,1380.64,1448.67,1442.39,1440.95,2656.48,2657.58,180.21,180.04,331.83,331.96
32,CN7,8G,1,4,818.0,1050.0,1281.0,13784.0,1230.0,1436.0,1377.43,1446.33,2050.1,2048.32,2049.16,2050.0,256.07,255.89,255.98,256.11
33,CN7,8G,1,8,834.0,1056.0,1669.0,11600.0,1186.0,1468.0,1378.19,1448.33,2050.59,2048.4,2049.2,2050.37,256.08,255.89,255.98,256.12
34,CN7,8G,1,16,805.0,1012.0,1696.0,12736.0,1235.0,1449.0,1384.94,1455.67,2049.46,2047.34,2048.73,2049.54,255.96,255.77,255.87,255.99
