,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
304,CN7,64G 64M,1,64,61254.0,63526.0,66760.0,71478.0,0.0,0.0,0.0,1325.0,3676.34,3758.5,3697.36,36.75,399.02,406.53,413.33,3.92
305,CN7,64G 64M,2,1,51905.0,53216.0,61080.0,72876.0,0.0,0.0,0.0,2601.0,11174.08,38.0,5527.26,5673.68,1202.2,4.05,596.94,609.13
306,CN7,64G 64M,2,4,51643.0,52953.0,58458.0,72352.0,0.0,0.0,0.0,2593.5,5556.85,5500.02,5509.69,5566.73,597.7,597.15,597.29,597.7
307,CN7,64G 64M,2,8,52866.0,54439.0,62478.0,68769.0,0.0,0.0,0.0,2552.33,3718.85,7147.77,7189.38,3720.72,399.67,775.17,776.0,400.44
308,CN7,64G 64M,2,16,51119.0,52691.0,57934.0,77071.0,0.0,0.0,0.0,2610.0,10930.64,38.01,38.26,11050.05,1189.66,4.04,3.95,1191.6
309,CN7,64G 64M,2,64,51992.0,53565.0,59856.0,70779.0,0.0,0.0,0.0,2589.0,3743.09,7356.62,7326.55,3709.09,401.12,795.31,795.77,400.06
310,CN7,64G 64M,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,CN7,64G 64M,4,4,56187.0,62303.0,67721.0,73575.0,0.0,0.0,0.0,4820.67,10245.0,10195.26,10207.97,10273.39,1111.45,1111.71,1112.25,1112.01
312,CN7,64G 64M,4,8,55837.0,61604.0,67240.0,74973.0,0.0,0.0,0.0,4894.0,10436.7,10333.03,10419.81,10449.53,1130.64,1129.55,1131.76,1131.4
313,CN7,64G 64M,4,16,37192.0,38315.0,46757.0,47814.0,0.0,0.0,0.0,3880.67,6973.36,6913.95,6963.99,11671.43,753.99,754.2,754.82,1332.92
314,CN7,64G 64M,4,64,28756.0,33257.0,34994.0,41818.0,0.0,0.0,0.0,4411.0,12491.1,5098.07,12454.17,5123.28,1468.63,557.0,1468.61,557.6
315,CN7,64G 64M,8,1,295.0,450.0,543.0,575.0,0.0,0.0,0.0,3723.67,5812.84,9496.36,7979.01,7092.55,659.49,1101.13,927.1,824.4
316,CN7,64G 64M,8,4,328.0,557.0,703.0,821.0,0.0,0.0,0.0,3367.33,6786.77,9086.71,4611.5,5663.97,830.33,1104.35,551.78,678.54
317,CN7,64G 64M,8,8,218.0,510.0,684.0,878.0,0.0,0.0,0.0,3615.33,10523.9,4158.29,6399.61,7231.44,1273.95,503.04,772.86,859.66
318,CN7,64G 64M,8,16,223.0,389.0,501.0,629.0,0.0,0.0,0.0,4042.0,7996.85,9848.71,6261.21,8808.55,926.49,1156.19,711.05,1017.99
319,CN7,64G 64M,8,64,301.0,420.0,487.0,576.0,0.0,0.0,0.0,3799.0,7137.82,8268.36,8236.37,7115.66,827.63,964.62,963.55,827.4
